Date,Price,Open,High,Low,Volume,Chg%,SMA_10,SMA_50
2020-12-11,0.7449740230404336,0.7360723456514457,0.7362808264830041,0.7480439959179046,0.18908053749031853,0.4872029250457039,0.0,0.0
2020-12-10,0.7379715382877796,0.7394216813665286,0.7389469006887359,0.7533733983444835,0.20260385291550387,0.4506398537477148,0.0,0.0
2020-12-09,0.7392139146148633,0.7755945070894272,0.7630526549655636,0.7496314774917794,0.26996225765604065,0.27879341864716634,0.0,0.0
2020-12-08,0.7803252767110909,0.7652115663726691,0.7673850255498778,0.7901122576255815,0.18660945894444375,0.5,0.0,0.0
2020-12-07,0.7702733227919585,0.7373004354136428,0.7598311486336371,0.7457761650980839,0.2569921687709765,0.5850091407678245,0.0,0.0
2020-12-04,0.7409080641517956,0.7413196382717424,0.7372806043101536,0.7539403560494389,0.2105457272470218,0.4506398537477148,0.0,0.0
2020-12-03,0.7421504404788792,0.729262029697443,0.7313930237724953,0.7479306043769136,0.22173319728058422,0.5109689213893968,0.0,0.0
2020-12-02,0.7298396205105036,0.7127386401696993,0.7183959120195516,0.7295611747363648,0.22783098314503142,0.5127970749542962,0.0,0.0
2020-12-01,0.7170770273322793,0.6694205649212903,0.7021772939346813,0.6931624900782403,0.2503657442126357,0.6508226691042048,0.0,0.0
2020-11-30,0.674158572396657,0.6811432399240815,0.6712952677182851,0.6804626374872438,0.29841039574138506,0.41956124314442417,0.91646255381346,0.0
2020-11-27,0.6822904901739326,0.7049235235011722,0.7038435903132636,0.6910080507994105,0.34711891911827986,0.4561243144424132,0.9136939354787215,0.0
2020-11-26,0.6822904901739326,0.7049235235011722,0.7038435903132636,0.6910080507994105,0.34711891911827986,0.3683729433272395,0.9112346042372332,0.0
2020-11-25,0.7019426248023493,0.697220051356481,0.6968451455232172,0.7160675813584305,0.25294746806653473,0.4606946983546618,0.9095883987409022,0.0
2020-11-24,0.7009261350801896,0.7312716311264933,0.7197289491224175,0.7143667082435652,0.4522688435106527,0.2906764168190128,0.906081482183567,0.0
2020-11-23,0.7384233114976282,0.7693424137546052,0.7620528771384141,0.749404694409797,0.3929875462558857,0.28702010968921393,0.9046747247594294,0.0
2020-11-20,0.777501694149537,0.7637601875628,0.766718506998445,0.7846694636580112,0.22887596660970483,0.510054844606947,0.9062909992467362,0.0
2020-11-19,0.7651908741811608,0.7717985932789992,0.7593868029326818,0.7743508334278264,0.27335538043545077,0.3957952468007313,0.907308653553559,0.0
2020-11-18,0.7791958436864692,0.7801719325667076,0.772272828260387,0.7860301621499035,0.2569429930785213,0.4021937842778794,0.9094886287108216,0.0
2020-11-17,0.7918454935622314,0.7898850061404485,0.7817151744056878,0.8041728087084703,0.19778463505489238,0.44332723948811703,0.9127910167064917,0.0
2020-11-16,0.7948949627287099,0.7880986937590708,0.7876027549433462,0.7873908606417963,0.27408072189916527,0.463436928702011,0.918123724814303,0.0
2020-11-13,0.7930878698893156,0.7758177961370993,0.7851588535880918,0.7994103639868464,0.199825426291784,0.5191956124314443,0.9230174447897597,0.0
2020-11-12,0.7785181838716961,0.762755386848275,0.7709397911575206,0.7864837283138679,0.25808632792810515,0.5137111517367459,0.9272676480711959,0.0
2020-11-11,0.7653038174836229,0.7763760187562796,0.7703843590313264,0.7787731035264769,0.26452834363973887,0.38391224862888484,0.9300661974149586,0.0
2020-11-10,0.7820194262480236,0.7629786758959471,0.7774938902466122,0.7844426805760292,0.325629141515349,0.5648994515539306,0.9336479414948543,0.0
2020-11-09,0.7571718997063472,0.8655799933013282,0.8632526105309934,0.7720830026080057,0.6098892317527447,0.0,0.934476032744524,0.0
2020-11-06,0.867065733002033,0.858881321871162,0.8584758942457231,0.8732282571720149,0.303389434602476,0.47897623400365635,0.9384319144372222,0.0
